"ID","Date","Marché","Côté","Type d'ordre","Quantité","Prix","Total","Frais","Fee Currency","TWAP"
"9871326643","2022-09-06T19:00:25.071090+00:00","ADA-PERP","sell","Market","835","0.468685","391.35197500000004","0.265727991025","USD","false"
"9871325369","2022-09-06T19:00:20.805662+00:00","NEAR-PERP","buy","Market","76","4.028","306.128","0.207860912","USD","false"
"9871083125","2022-09-06T18:42:46.371693+00:00","ADA-PERP","buy","Limit","829","0.467395","387.470455","0.07516926827","USD","false"
"9871083123","2022-09-06T18:42:46.370109+00:00","ADA-PERP","buy","Limit","1","0.467395","0.467395","0.00009067463","USD","false"
"9870870147","2022-09-06T18:30:33.036685+00:00","BAL-PERP","buy","Market","4.85","6.965","33.780249999999995","0.02293678975","USD","false"
"9870870145","2022-09-06T18:30:33.036685+00:00","BAL-PERP","buy","Market","50.78","6.9625","353.55575000000005","0.24006435425","USD","false"
"9870864954","2022-09-06T18:30:19.608259+00:00","NEAR-PERP","sell","Market","76","4.061","308.63599999999997","0.209563844","USD","false"
"9870440304","2022-09-06T18:05:07.078179+00:00","LINK-PERP","buy","Market","33.2","6.7825","225.179","0.152896541","USD","false"
"9870440302","2022-09-06T18:05:07.078179+00:00","LINK-PERP","buy","Market","13.3","6.7825","90.20725","0.06125072275","USD","false"
"9870329542","2022-09-06T18:00:49.032958+00:00","ADA-PERP","sell","Market","830","0.46969","389.8427","0.2647031933","USD","false"
"9870326243","2022-09-06T18:00:44.636487+00:00","BAL-PERP","sell","Market","28.45","7.025","199.86125","0.13570578875","USD","false"
"9870326241","2022-09-06T18:00:44.636487+00:00","BAL-PERP","sell","Market","27.18","7.0275","191.00745","0.12969405855","USD","false"
"9870322840","2022-09-06T18:00:37.812541+00:00","LINK-PERP","sell","Market","46.5","6.833","317.7345","0.2157417255","USD","false"
"9870319496","2022-09-06T18:00:31.383664+00:00","REN-PERP","sell","Market","812","0.11715","95.1258","0.0645904182","USD","false"
"9870319494","2022-09-06T18:00:31.383664+00:00","REN-PERP","sell","Market","85","0.1172","9.962","0.006764198","USD","false"
"9870319492","2022-09-06T18:00:31.383664+00:00","REN-PERP","sell","Market","1705","0.11725","199.91125","0.13573973875","USD","false"
"9869978416","2022-09-06T17:47:45.795519+00:00","FTM-PERP","buy","Limit","1283","0.2491","319.5953","0.0620014882","USD","false"
"9869933725","2022-09-06T17:46:00.421752+00:00","FTT-PERP","sell","Market","13","25.6015","332.8195","0.2259844405","USD","false"
"9869874454","2022-09-06T17:43:26.447745+00:00","ETH/USD","sell","Market","0.16","1591.5","254.64000000000001","0.17290056","USD","false"
"9869852751","2022-09-06T17:42:52.547180+00:00","BTC/USD","sell","Market","0.01","19082","190.82","0.12956678","USD","false"
"9869827238","2022-09-06T17:41:48.056396+00:00","CHZ-PERP","buy","Market","600","0.18994","113.964","0.077381556","USD","false"
"9869827236","2022-09-06T17:41:48.056396+00:00","CHZ-PERP","buy","Market","1190","0.18994","226.02859999999998","0.1534734194","USD","false"
"9869792337","2022-09-06T17:40:42.676898+00:00","SAND-PERP","buy","Limit","363","0.90255","327.62565","0.0635593761","USD","false"
"9869743274","2022-09-06T17:38:06.399227+00:00","PEOPLE-PERP","buy","Market","9130","0.01965","179.4045","0.1218156555","USD","false"
"9869743272","2022-09-06T17:38:06.399227+00:00","PEOPLE-PERP","buy","Market","10180","0.01964","199.9352","0.1357560008","USD","false"
"9869706199","2022-09-06T17:36:18.139238+00:00","CRV-PERP","buy","Limit","294","1.08495","318.9753","0.0618812082","USD","false"
"9869557322","2022-09-06T17:30:32.198320+00:00","CRV-PERP","sell","Market","294","1.0869","319.54859999999996","0.2169734994","USD","false"
"9869556502","2022-09-06T17:30:30.656919+00:00","CHZ-PERP","sell","Market","1790","0.191059","341.99561","0.23221501919","USD","false"
"9869555502","2022-09-06T17:30:27.997110+00:00","PEOPLE-PERP","sell","Market","19310","0.01955","377.51050000000004","0.2563296295","USD","false"
"9869553997","2022-09-06T17:30:25.619523+00:00","SAND-PERP","sell","Market","104","0.90525","94.146","0.063925134","USD","false"
"9869553995","2022-09-06T17:30:25.619523+00:00","SAND-PERP","sell","Market","226","0.90525","204.5865","0.1389142335","USD","false"
"9869553993","2022-09-06T17:30:25.619523+00:00","SAND-PERP","sell","Market","33","0.90525","29.87325","0.02028393675","USD","false"
"9869552700","2022-09-06T17:30:22.436960+00:00","FTM-PERP","sell","Market","1283","0.25085","321.84055","0.21852973345","USD","false"
"9868953069","2022-09-06T17:15:45.057517+00:00","FTT-PERP","buy","Market","13","25.855","336.115","0.228222085","USD","false"
"9868952022","2022-09-06T17:15:44.255404+00:00","ETH-PERP","buy","Market","0.32","1614.3","516.576","0.350755104","USD","false"
"9868951732","2022-09-06T17:15:43.592853+00:00","BTC-PERP","buy","Market","0.0072","19215","138.34799999999998","0.093938292","USD","false"
"9868951730","2022-09-06T17:15:43.592853+00:00","BTC-PERP","buy","Market","0.001","19215","19.215","0.013046985","USD","false"
"9868951728","2022-09-06T17:15:43.592853+00:00","BTC-PERP","buy","Market","0.0018","19215","34.586999999999996","0.023484573","USD","false"
"9868932832","2022-09-06T17:15:22.124013+00:00","RUNE-PERP","sell","Market","209","1.8395","384.4555","0.2610452845","USD","false"
"9868413033","2022-09-06T17:07:59.725680+00:00","ETH-PERP","sell","Limit","0.16","1624.5","259.92","0.17648568","USD","false"
"9868405430","2022-09-06T17:07:54.011851+00:00","SPELL-PERP","sell","Market","336500","0.0013","437.45","0.29702855","USD","false"
"9868349336","2022-09-06T17:07:25.447381+00:00","FTT-PERP","sell","Market","12.7","26.152","332.1304","0.2255165416","USD","false"
"9868349334","2022-09-06T17:07:25.447381+00:00","FTT-PERP","sell","Market","0.3","26.1585","7.84755","0.00532848645","USD","false"
"9868347630","2022-09-06T17:07:23.943935+00:00","NEAR-PERP","sell","Market","92.3","4.384","404.64320000000004","0.2747527328","USD","false"
"9868345375","2022-09-06T17:07:21.975529+00:00","ETH-PERP","sell","Market","0.16","1631.9","261.10400000000004","0.177289616","USD","false"
"9868302605","2022-09-06T17:06:46.893763+00:00","BTC-PERP","sell","Market","0.01","19333","193.33","0.13127107","USD","false"
"9868268401","2022-09-06T17:06:19.164565+00:00","BTC-PERP","sell","Market","0.03","19351","580.53","0.39417987","USD","false"
"9868241535","2022-09-06T17:06:03.634871+00:00","REN-PERP","buy","Market","1169","0.12255","143.26095","0.09727418505","USD","false"
"9868241533","2022-09-06T17:06:03.634871+00:00","REN-PERP","buy","Market","1983","0.12245","242.81835","0.16487365965","USD","false"
"9868232544","2022-09-06T17:06:00.270627+00:00","PEOPLE-PERP","buy","Market","1240","0.02055","25.482","0.017302278","USD","false"
"9868232542","2022-09-06T17:06:00.270627+00:00","PEOPLE-PERP","buy","Market","19230","0.02055","395.1765","0.2683248435","USD","false"
"9868168528","2022-09-06T17:05:40.770619+00:00","ETH-PERP","sell","Market","0.113","1639.2","185.2296","0.1257708984","USD","false"
"9868168526","2022-09-06T17:05:40.770619+00:00","ETH-PERP","sell","Market","0.02","1639.8","32.796","0.022268484","USD","false"
"9868168524","2022-09-06T17:05:40.770619+00:00","ETH-PERP","sell","Market","0.027","1639.9","44.277300000000004","0.0300642867","USD","false"
"9868020511","2022-09-06T17:00:10.841027+00:00","REN-PERP","sell","Market","3152","0.12395","390.6904","0.2652787816","USD","false"
"9867787228","2022-09-06T16:30:12.277431+00:00","PEOPLE-PERP","sell","Market","7920","0.02087","165.2904","0.1122321816","USD","false"
"9867787226","2022-09-06T16:30:12.277431+00:00","PEOPLE-PERP","sell","Market","1440","0.02088","30.0672","0.0204156288","USD","false"
"9867787224","2022-09-06T16:30:12.277431+00:00","PEOPLE-PERP","sell","Market","9510","0.02088","198.56879999999998","0.1348282152","USD","false"
"9867787222","2022-09-06T16:30:12.277431+00:00","PEOPLE-PERP","sell","Market","1600","0.02088","33.408","0.022684032","USD","false"
"9867786545","2022-09-06T16:30:07.546890+00:00","FXS-PERP","buy","Market","6.5","6.965","45.2725","0.0307400275","USD","false"
"9867786543","2022-09-06T16:30:07.546890+00:00","FXS-PERP","buy","Market","55.3","6.9625","385.02625","0.26143282375","USD","false"
"9867414771","2022-09-06T16:00:30.548072+00:00","NEAR-PERP","buy","Market","88","4.515","397.32","0.26978028","USD","false"
"9867414769","2022-09-06T16:00:30.548072+00:00","NEAR-PERP","buy","Market","4.3","4.515","19.414499999999997","0.0131824455","USD","false"
"9867138579","2022-09-06T15:33:22.828908+00:00","NEAR-PERP","sell","Market","101","4.518","456.318","0.309839922","USD","false"
"9867038328","2022-09-06T15:22:51.835815+00:00","FXS-PERP","buy","Market","8.4","6.57","55.188","0.037472652","USD","false"
"9867038326","2022-09-06T15:22:51.835815+00:00","FXS-PERP","buy","Market","3.8","6.57","24.966","0.016951914","USD","false"
"9867038324","2022-09-06T15:22:51.835815+00:00","FXS-PERP","buy","Market","3.8","6.57","24.966","0.016951914","USD","false"
"9866829056","2022-09-06T15:04:21.467413+00:00","TOMO-PERP","sell","Market","274.7","0.5175","142.15724999999998","0.09652477275","USD","false"
"9866392118","2022-09-06T14:33:32.335338+00:00","PEOPLE-PERP","buy","Market","12180","0.02078","253.1004","0.1718551716","USD","false"
"9866392116","2022-09-06T14:33:32.335338+00:00","PEOPLE-PERP","buy","Market","8640","0.02077","179.4528","0.1218484512","USD","false"
"9866390235","2022-09-06T14:33:23.596970+00:00","CHZ-PERP","buy","Market","2080","0.202108","420.38464000000005","0.28544117056","USD","false"
"9866348702","2022-09-06T14:30:14.223282+00:00","PEOPLE-PERP","sell","Market","20820","0.02078","432.6396","0.2937622884","USD","false"
"9866348438","2022-09-06T14:30:12.618815+00:00","CHZ-PERP","sell","Market","2080","0.20259","421.3872","0.2861219088","USD","false"
"9866290542","2022-09-06T14:26:43.169705+00:00","ETH-PERP","buy","Market","0.155","1651","255.905","0.173759495","USD","false"
"9866290540","2022-09-06T14:26:43.169705+00:00","ETH-PERP","buy","Market","0.005","1651","8.255","0.005605145","USD","false"
"9866196297","2022-09-06T14:19:59.367848+00:00","PEOPLE-PERP","buy","Market","20760","0.02076","430.9776","0.2926337904","USD","false"
"9866106372","2022-09-06T14:15:10.195910+00:00","RUNE-PERP","sell","Market","57.7","1.914","110.4378","0.0749872662","USD","false"
"9865916745","2022-09-06T14:04:48.326253+00:00","FXS-PERP","buy","Market","53.9","6.34","341.726","0.232031954","USD","false"
"9865892400","2022-09-06T14:03:46.405087+00:00","CHZ-PERP","buy","Market","1720","0.202334","348.01448000000005","0.23630183192","USD","false"
"9865892398","2022-09-06T14:03:46.405087+00:00","CHZ-PERP","buy","Market","350","0.202321","70.81235","0.04808158565","USD","false"
"9865791003","2022-09-06T14:00:26.170694+00:00","BAL-PERP","sell","Market","4.09","7.375","30.16375","0.02048118625","USD","false"
"9865791001","2022-09-06T14:00:26.170694+00:00","BAL-PERP","sell","Market","0.93","7.375","6.858750000000001","0.00465709125","USD","false"
"9865790999","2022-09-06T14:00:26.170694+00:00","BAL-PERP","sell","Market","9.27","7.375","68.36625","0.04642068375","USD","false"
"9865790997","2022-09-06T14:00:26.170694+00:00","BAL-PERP","sell","Market","50","7.3775","368.875","0.250466125","USD","false"
"9865790625","2022-09-06T14:00:25.093217+00:00","CHZ-PERP","sell","Market","2070","0.20306","420.33419999999995","0.2854069218","USD","false"
"9865786997","2022-09-06T14:00:17.653504+00:00","PEOPLE-PERP","sell","Market","20760","0.02072","430.1472","0.2920699488","USD","false"
"9865721339","2022-09-06T13:57:27.218142+00:00","CHZ-PERP","buy","Market","2140","0.202692","433.76088000000004","0.29452363752","USD","false"
"9865437238","2022-09-06T13:40:17.633238+00:00","PEOPLE-PERP","buy","Market","21390","0.02077","444.2703","0.3016595337","USD","false"
"9865325244","2022-09-06T13:33:19.007707+00:00","LINK-PERP","sell","Market","65.7","7.1765","471.49605","0.32014581795","USD","false"
"9865317765","2022-09-06T13:33:13.366078+00:00","SAND-PERP","sell","Market","503","0.9587","482.2261","0.3274315219","USD","false"
"9865254792","2022-09-06T13:30:15.661814+00:00","PEOPLE-PERP","sell","Market","21390","0.02085","445.9815","0.3028214385","USD","false"
"9865254672","2022-09-06T13:30:14.779548+00:00","CHZ-PERP","sell","Market","180","0.204304","36.77472","0.02497003488","USD","false"
"9865254670","2022-09-06T13:30:14.779548+00:00","CHZ-PERP","sell","Market","1960","0.204322","400.47112","0.27191989048","USD","false"
"9865254306","2022-09-06T13:30:13.562136+00:00","FXS-PERP","sell","Market","9.8","6.3825","62.548500000000004","0.0424704315","USD","false"
"9865254304","2022-09-06T13:30:13.562136+00:00","FXS-PERP","sell","Market","0.1","6.3825","0.6382500000000001","0.00043337175","USD","false"
"9865254302","2022-09-06T13:30:13.562136+00:00","FXS-PERP","sell","Market","60","6.3825","382.95000000000005","0.26002305","USD","false"
"9865122329","2022-09-06T13:15:05.724783+00:00","FXS-PERP","sell","Market","6.7","6.41","42.947","0.029161013","USD","false"
"9865122327","2022-09-06T13:15:05.724783+00:00","FXS-PERP","sell","Market","7.7","6.4125","49.37625","0.03352647375","USD","false"
"9865122325","2022-09-06T13:15:05.724783+00:00","FXS-PERP","sell","Market","60","6.4125","384.75","0.26124525","USD","false"
"9864984958","2022-09-06T13:00:15.291652+00:00","ADA-PERP","sell","Market","983","0.495215","486.79634500000003","0.330534718255","USD","false"
"9864865814","2022-09-06T12:48:11.267611+00:00","PEOPLE-PERP","sell","Market","11750","0.02112","248.16","0.16850064","USD","false"
"9864865812","2022-09-06T12:48:11.267611+00:00","PEOPLE-PERP","sell","Market","9460","0.02112","199.7952","0.1356609408","USD","false"
"9864865810","2022-09-06T12:48:11.267611+00:00","PEOPLE-PERP","sell","Market","2150","0.02113","45.4295","0.0308466305","USD","false"
"9864698883","2022-09-06T12:30:12.148586+00:00","PEOPLE-PERP","buy","Market","3360","0.02122","71.2992","0.0484121568","USD","false"
"9864698881","2022-09-06T12:30:12.148586+00:00","PEOPLE-PERP","buy","Market","20000","0.02122","424.4","0.2881676","USD","false"
"9864698791","2022-09-06T12:30:11.496088+00:00","SAND-PERP","buy","Market","38","0.9672","36.7536","0.0249556944","USD","false"
"9864698789","2022-09-06T12:30:11.496088+00:00","SAND-PERP","buy","Market","7","0.96715","6.7700499999999995","0.00459686395","USD","false"
"9864698787","2022-09-06T12:30:11.496088+00:00","SAND-PERP","buy","Market","458","0.96715","442.9547","0.3007662413","USD","false"
"9864676367","2022-09-06T12:28:09.336820+00:00","PEOPLE-PERP","sell","Market","1440","0.02125","30.6","0.0207774","USD","false"
"9864676365","2022-09-06T12:28:09.336820+00:00","PEOPLE-PERP","sell","Market","10050","0.02125","213.56250000000003","0.1450089375","USD","false"
"9864676363","2022-09-06T12:28:09.336820+00:00","PEOPLE-PERP","sell","Market","11480","0.02125","243.95000000000002","0.16564205","USD","false"
"9864505235","2022-09-06T12:10:42.709852+00:00","FTM-PERP","sell","Market","1772","0.2708","479.8576","0.3258233104","USD","false"
"9864367990","2022-09-06T12:00:15.518622+00:00","TOMO-PERP","buy","Market","126.4","0.51205","64.72312000000001","0.04394699848","USD","false"
"9864367988","2022-09-06T12:00:15.518622+00:00","TOMO-PERP","buy","Market","106.6","0.512","54.5792","0.0370592768","USD","false"
"9864367986","2022-09-06T12:00:15.518622+00:00","TOMO-PERP","buy","Market","41.7","0.51175","21.339975000000003","0.014489843025","USD","false"
"9864367586","2022-09-06T12:00:14.540855+00:00","SPELL-PERP","buy","Market","336500","0.00145","487.92499999999995","0.331301075","USD","false"
"9864367190","2022-09-06T12:00:13.664479+00:00","PEOPLE-PERP","buy","Market","21800","0.02113","460.634","0.312770486","USD","false"
"9864367188","2022-09-06T12:00:13.664479+00:00","PEOPLE-PERP","buy","Market","410","0.02113","8.6633","0.0058823807","USD","false"
"9864367186","2022-09-06T12:00:13.664479+00:00","PEOPLE-PERP","buy","Market","760","0.02113","16.058799999999998","0.0109039252","USD","false"
"9863659812","2022-09-06T10:30:14.941470+00:00","NEAR-PERP","buy","Market","101","4.479","452.379","0.307165341","USD","false"
"9863500968","2022-09-06T10:13:47.799438+00:00","NEAR-PERP","sell","Market","102.9","4.463","459.2427","0.3118257933","USD","false"
"9863397163","2022-09-06T10:00:15.345749+00:00","NEAR-PERP","buy","Market","102.9","4.418","454.61220000000003","0.3086816838","USD","false"
"9863303011","2022-09-06T09:45:05.840986+00:00","NEAR-PERP","sell","Limit","107.2","4.402","471.8944","0.0915475136","USD","false"
"9863152676","2022-09-06T09:27:25.979342+00:00","PEOPLE-PERP","sell","Market","23590","0.02096","494.4464","0.3357291056","USD","false"
"9863070919","2022-09-06T09:21:14.561928+00:00","CHZ-PERP","sell","Market","2300","0.203765","468.6595","0.3182198005","USD","false"
"9862889238","2022-09-06T09:01:50.513537+00:00","TOMO-PERP","sell","Market","291.7","0.5106","148.94202","0.10113163158","USD","false"
"9862873311","2022-09-06T09:00:13.325807+00:00","PEOPLE-PERP","buy","Market","23590","0.02136","503.8824","0.3421361496","USD","false"
"9862618800","2022-09-06T08:30:10.134781+00:00","NEAR-PERP","buy","Market","27.9","4.376","122.0904","0.0828993816","USD","false"
"9862618798","2022-09-06T08:30:10.134781+00:00","NEAR-PERP","buy","Market","57.1","4.376","249.86960000000002","0.1696614584","USD","false"
